                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Wed Apr 23 14:28:20 2014, 00:1e:c0:81:1d:ac,  46.2 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 14:28:30 2014, 00:1e:c0:81:1d:ac,  45.9 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.825 W
 Wed Apr 23 14:28:40 2014, 00:1e:c0:81:1d:ac,  45.9 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:28:50 2014, 00:1e:c0:81:1d:ac,  45.5 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:29:00 2014, 00:1e:c0:81:1d:ac,  45.6 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  21.806 W
 Wed Apr 23 14:29:10 2014, 00:1e:c0:81:1d:ac,  45.3 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.764 W
 Wed Apr 23 14:29:20 2014, 00:1e:c0:81:1d:ac,  45.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.251 V,   1.248 V,   1.029 V,   1.022 V,  21.862 W
 Wed Apr 23 14:29:30 2014, 00:1e:c0:81:1d:ac,  45.4 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 14:29:40 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.806 W
 Wed Apr 23 14:29:50 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.820 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.750 W
 Wed Apr 23 14:30:00 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:30:10 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:30:20 2014, 00:1e:c0:81:1d:ac,  45.6 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.769 W
 Wed Apr 23 14:30:30 2014, 00:1e:c0:81:1d:ac,  45.5 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:30:40 2014, 00:1e:c0:81:1d:ac,  45.3 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:30:50 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.825 W
 Wed Apr 23 14:31:00 2014, 00:1e:c0:81:1d:ac,  45.3 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.746 W
 Wed Apr 23 14:31:10 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.844 W
 Wed Apr 23 14:31:20 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.844 W
 Wed Apr 23 14:31:30 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.802 W
 Wed Apr 23 14:31:40 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.900 W
 Wed Apr 23 14:31:50 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:32:00 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.881 W
 Wed Apr 23 14:32:10 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.974 W
 Wed Apr 23 14:32:20 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.993 W
 Wed Apr 23 14:32:30 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.247 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:32:40 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.926 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.895 W
 Wed Apr 23 14:32:50 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.769 W
 Wed Apr 23 14:33:00 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 14:33:10 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.926 V,   1.251 V,   1.247 V,   1.029 V,   1.023 V,  21.932 W
 Wed Apr 23 14:33:20 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.881 W
 Wed Apr 23 14:33:30 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.806 W
 Wed Apr 23 14:33:40 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.844 W
 Wed Apr 23 14:33:50 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 14:34:00 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.249 V,   1.248 V,   1.029 V,   1.023 V,  21.862 W
 Wed Apr 23 14:34:10 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.825 W
 Wed Apr 23 14:34:20 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:34:30 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 14:34:40 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.746 W
 Wed Apr 23 14:34:50 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.844 W
 Wed Apr 23 14:35:00 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.249 V,   1.248 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 14:35:10 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:35:20 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 14:35:30 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.820 W
 Wed Apr 23 14:35:40 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.249 V,   1.247 V,   1.029 V,   1.024 V,  21.806 W
 Wed Apr 23 14:35:50 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.842 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.022 V,  21.969 W
 Wed Apr 23 14:36:00 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:36:10 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.956 W
 Wed Apr 23 14:36:20 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 14:36:30 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  21.862 W
 Wed Apr 23 14:36:40 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.869 A,  11.949 V,   1.249 V,   1.248 V,   1.029 V,   1.023 V,  22.329 W
 Wed Apr 23 14:36:50 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.869 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  22.329 W
 Wed Apr 23 14:37:00 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.900 W
 Wed Apr 23 14:37:10 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.249 V,   1.248 V,   1.029 V,   1.023 V,  21.881 W
 Wed Apr 23 14:37:20 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.769 W
 Wed Apr 23 14:37:30 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:37:40 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.249 V,   1.247 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 14:37:50 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.783 W
 Wed Apr 23 14:38:00 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.956 W
 Wed Apr 23 14:38:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.820 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.708 W
 Wed Apr 23 14:38:20 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.951 W
 Wed Apr 23 14:38:30 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.844 W
 Wed Apr 23 14:38:40 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 14:38:50 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.764 W
 Wed Apr 23 14:39:00 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:39:10 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 14:39:20 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.895 W
 Wed Apr 23 14:39:30 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.806 W
 Wed Apr 23 14:39:40 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 14:39:50 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:40:00 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.783 W
 Wed Apr 23 14:40:10 2014, 00:1e:c0:81:1d:ac,  45.0 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 14:40:20 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.788 W
 Wed Apr 23 14:40:30 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.769 W
 Wed Apr 23 14:40:40 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 14:40:50 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.857 W
 Wed Apr 23 14:41:00 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:41:10 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.881 W
 Wed Apr 23 14:41:20 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:41:30 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 14:41:40 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 14:41:50 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.022 V,  21.825 W
 Wed Apr 23 14:42:00 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.783 W
 Wed Apr 23 14:42:10 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:42:20 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 14:42:30 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.844 W
 Wed Apr 23 14:42:40 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.839 W
 Wed Apr 23 14:42:50 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.806 W
 Wed Apr 23 14:43:00 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.937 W
 Wed Apr 23 14:43:10 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.913 W
 Wed Apr 23 14:43:20 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.844 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  22.030 W
 Wed Apr 23 14:43:30 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.820 W
 Wed Apr 23 14:43:40 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.895 W
 Wed Apr 23 14:43:50 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.769 W
 Wed Apr 23 14:44:00 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 14:44:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.746 W
 Wed Apr 23 14:44:20 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.937 W
 Wed Apr 23 14:44:30 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 14:44:40 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.876 W
 Wed Apr 23 14:44:50 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:45:00 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.022 V,  21.862 W
 Wed Apr 23 14:45:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.862 W
 Wed Apr 23 14:45:20 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 14:45:30 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.802 W
 Wed Apr 23 14:45:40 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.881 W
 Wed Apr 23 14:45:50 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 14:46:00 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 14:46:10 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.022 V,  21.900 W
 Wed Apr 23 14:46:20 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 14:46:30 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.862 W
 Wed Apr 23 14:46:40 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.844 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  22.030 W
 Wed Apr 23 14:46:50 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.251 V,   1.248 V,   1.029 V,   1.023 V,  21.857 W
 Wed Apr 23 14:47:00 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 14:47:10 2014, 00:1e:c0:81:1d:ac,  44.9 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:47:20 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.895 W
 Wed Apr 23 14:47:30 2014, 00:1e:c0:81:1d:ac,  45.1 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.895 W
 Wed Apr 23 14:47:40 2014, 00:1e:c0:81:1d:ac,  45.2 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.783 W
 Wed Apr 23 14:47:50 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.842 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  22.012 W
 Wed Apr 23 14:48:00 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.956 W
 Wed Apr 23 14:48:10 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.862 W
 Wed Apr 23 14:48:20 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  22.086 W
 Wed Apr 23 14:48:30 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.247 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 14:48:40 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.246 V,   1.030 V,   1.024 V,  21.900 W
 Wed Apr 23 14:48:50 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.844 W
 Wed Apr 23 14:49:00 2014, 00:1e:c0:81:1d:ac,  44.8 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.993 W
